Date,Ticker,Open,High,Low,Close,AdjClose,Volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI_14,BB_Upper,BB_Middle,BB_Lower,BB_Width,ATR_14,Stoch_K,Stoch_D,OBV,Daily_Return
2021-07-12,MSFT,339.83,343.31,323.39,330.11,330.11,43598999,336.98,323.47,,338.24,333.18,5.051,6.4,-1.348,47.03,349.03,336.98,324.93,0.0715,10.09,22.52,33.08,973406126,-0.0195
2021-07-13,MSFT,334.44,336.83,328.1,330.74,330.74,37183716,337.23,324.06,,337.08,333.0,4.079,5.936,-1.856,47.76,348.53,337.23,325.92,0.067,9.99,24.63,25.26,1010589842,0.0019
2021-07-14,MSFT,331.41,341.35,330.45,334.19,334.19,28167447,337.43,324.67,,336.64,333.09,3.546,5.458,-1.911,51.71,348.36,337.43,326.49,0.0648,10.06,36.19,27.78,1038757289,0.0104
2021-07-15,MSFT,334.09,341.99,328.95,340.92,340.92,30034759,338.01,325.35,,337.3,333.67,3.625,5.091,-1.466,58.34,348.36,338.01,327.66,0.0613,10.27,58.75,39.86,1068792048,0.0201
2021-07-16,MSFT,339.92,348.33,338.7,347.04,347.04,41960853,338.68,326.28,,338.8,334.66,4.134,4.9,-0.766,63.27,349.54,338.68,327.82,0.0641,10.23,79.26,58.07,1110752901,0.018
2021-07-19,MSFT,345.69,348.2,333.17,336.11,336.11,38686684,338.8,326.93,,338.38,334.77,3.613,4.643,-1.029,51.53,349.48,338.8,328.12,0.063,10.57,42.63,60.21,1072066217,-0.0315
2021-07-20,MSFT,331.94,338.53,328.55,337.25,337.25,27567932,338.94,327.59,,338.21,334.95,3.255,4.365,-1.11,52.52,349.47,338.94,328.4,0.0622,10.53,46.45,56.11,1099634149,0.0034
2021-07-21,MSFT,337.4,342.05,334.42,339.07,339.07,35086461,338.93,328.17,,338.34,335.26,3.083,4.109,-1.026,54.13,349.46,338.93,328.4,0.0622,10.32,52.55,47.21,1134720610,0.0054
2021-07-22,MSFT,335.14,339.35,329.22,339.16,339.16,29110593,339.06,328.78,,338.47,335.55,2.92,3.871,-0.951,54.22,349.54,339.06,328.59,0.0618,10.31,52.85,50.61,1163831203,0.0003
2021-07-23,MSFT,340.51,343.93,334.65,334.73,334.73,27014817,338.88,329.3,,337.89,335.49,2.406,3.578,-1.172,49.49,349.52,338.88,328.24,0.0628,10.23,38.0,47.8,1136816386,-0.0131
2021-07-26,MSFT,336.18,336.89,328.87,330.43,330.43,31021972,338.72,329.78,,336.74,335.11,1.632,3.189,-1.557,45.35,349.76,338.72,327.67,0.0652,10.08,23.59,38.15,1105794414,-0.0128
2021-07-27,MSFT,331.98,335.52,330.35,333.45,333.45,28621144,338.7,330.31,,336.24,334.99,1.249,2.801,-1.552,48.6,349.78,338.7,327.62,0.0654,9.73,33.71,31.77,1134415558,0.0091
2021-07-28,MSFT,331.38,333.94,328.36,333.63,333.63,37103797,338.44,330.74,,335.84,334.89,0.948,2.43,-1.482,48.8,349.74,338.44,327.14,0.0668,9.43,41.06,32.79,1171519355,0.0005
2021-07-29,MSFT,334.02,337.93,332.06,335.09,335.09,24788651,338.23,331.19,,335.72,334.9,0.818,2.108,-1.289,50.44,349.61,338.23,326.85,0.0673,9.17,46.91,40.56,1196308006,0.0044
2021-07-30,MSFT,335.27,335.54,334.25,335.3,335.3,28601073,337.88,331.58,,335.66,334.93,0.724,1.831,-1.107,50.69,349.17,337.88,326.59,0.0668,8.61,35.59,41.19,1224909079,0.0006
2021-08-02,MSFT,335.06,344.41,331.74,339.04,339.04,31116275,337.54,332.03,,336.18,335.24,0.94,1.653,-0.713,54.96,348.24,337.54,326.84,0.0634,8.9,53.48,45.33,1256025354,0.0112
2021-08-03,MSFT,338.84,344.98,336.52,340.21,340.21,28154834,337.12,332.42,,336.8,335.61,1.192,1.561,-0.368,56.24,346.64,337.12,327.6,0.0565,8.87,59.34,49.47,1284180188,0.0035
2021-08-04,MSFT,336.41,348.93,333.47,347.06,347.06,45425248,337.07,332.91,,338.38,336.45,1.923,1.633,0.29,62.89,346.36,337.07,327.77,0.0551,9.34,90.91,67.91,1329605436,0.0201
2021-08-05,MSFT,345.48,354.12,344.88,352.05,352.05,37693071,337.61,333.31,,340.48,337.61,2.871,1.881,0.99,66.84,348.87,337.61,326.35,0.0667,9.33,91.96,80.74,1367298507,0.0144
2021-08-06,MSFT,352.67,358.05,352.02,354.34,354.34,37170792,338.5,333.82,,342.61,338.85,3.764,2.257,1.507,68.5,351.89,338.5,325.1,0.0792,9.1,87.5,90.13,1404469299,0.0065
2021-08-09,MSFT,351.97,361.21,350.85,359.14,359.14,28854006,339.95,334.35,,345.16,340.35,4.804,2.767,2.037,71.69,355.51,339.95,324.38,0.0916,9.19,93.7,91.06,1433323305,0.0135
2021-08-10,MSFT,361.0,362.44,359.03,360.2,360.2,26610233,341.42,335.01,,347.47,341.82,5.648,3.343,2.305,72.36,358.7,341.42,324.14,0.1012,8.77,93.43,91.54,1459933538,0.003
2021-08-11,MSFT,362.65,364.51,346.83,352.61,352.61,42617124,342.34,335.5,,348.26,342.62,5.64,3.802,1.837,61.24,359.94,342.34,324.74,0.1028,9.41,67.08,84.74,1417316414,-0.0211
2021-08-12,MSFT,352.1,356.97,348.47,356.46,356.46,28256963,343.12,336.29,,349.52,343.65,5.876,4.217,1.659,64.24,361.74,343.12,324.49,0.1086,9.35,77.73,79.41,1445573377,0.0109
2021-08-13,MSFT,354.09,356.14,345.39,345.79,345.79,30144102,343.06,336.87,,348.95,343.8,5.143,4.402,0.741,52.18,361.64,343.06,324.48,0.1083,9.47,48.22,64.34,1415429275,-0.0299
2021-08-16,MSFT,344.56,347.53,341.64,341.82,341.82,35445866,343.34,337.42,,347.85,343.66,4.194,4.361,-0.167,48.53,361.66,343.34,325.02,0.1067,9.21,37.23,54.39,1379983409,-0.0115
2021-08-17,MSFT,340.83,349.24,336.32,338.46,338.46,21434961,343.4,338.01,,346.41,343.27,3.134,4.115,-0.981,45.62,361.65,343.4,325.16,0.1063,9.48,20.51,35.32,1358548448,-0.0098
2021-08-18,MSFT,340.53,341.67,337.55,339.33,339.33,33324140,343.41,338.51,,345.32,342.98,2.337,3.76,-1.422,46.52,361.65,343.41,325.18,0.1062,9.1,23.16,26.97,1391872588,0.0026
2021-08-19,MSFT,338.32,348.03,337.43,344.08,344.08,37026924,343.66,339.06,,345.13,343.06,2.065,3.421,-1.355,51.23,361.79,343.66,325.53,0.1055,9.2,37.66,27.11,1428899512,0.014
2021-08-20,MSFT,343.82,346.79,332.73,334.79,334.79,38991240,343.66,339.39,,343.54,342.45,1.088,2.954,-1.866,43.21,361.79,343.66,325.54,0.1055,9.55,6.48,22.43,1389908272,-0.027
2021-08-23,MSFT,332.0,338.23,330.52,337.25,337.25,27652912,344.0,339.79,,342.57,342.06,0.506,2.464,-1.959,45.64,361.36,344.0,326.65,0.1009,9.42,19.8,21.31,1417561184,0.0073
2021-08-24,MSFT,337.59,339.33,333.8,336.08,336.08,21915077,344.14,339.99,,341.57,341.62,-0.05,1.962,-2.011,44.66,361.21,344.14,327.07,0.0992,9.14,16.36,14.21,1395646107,-0.0035
2021-08-25,MSFT,337.78,342.05,336.42,340.38,340.38,33990195,344.47,340.2,,341.39,341.53,-0.141,1.541,-1.682,48.98,360.96,344.47,327.99,0.0957,8.91,29.01,21.72,1429636302,0.0128
2021-08-26,MSFT,340.49,341.85,338.97,339.58,339.58,27266462,344.7,340.4,,341.11,341.38,-0.275,1.178,-1.453,48.23,360.78,344.7,328.62,0.0933,8.48,26.65,24.01,1402369840,-0.0024
2021-08-27,MSFT,339.71,345.37,337.33,343.55,343.55,32262401,345.11,340.6,,341.49,341.54,-0.06,0.93,-0.99,52.17,360.62,345.11,329.6,0.0899,8.45,38.33,31.33,1434632241,0.0117
2021-08-30,MSFT,343.11,356.0,341.33,350.31,350.31,35963270,345.67,340.93,,342.84,342.19,0.649,0.874,-0.225,58.03,361.08,345.67,330.27,0.0891,8.9,58.22,41.07,1470595511,0.0197
2021-08-31,MSFT,348.69,348.71,346.94,348.34,348.34,21020225,346.08,341.21,,343.69,342.65,1.039,0.907,0.132,55.88,361.32,346.08,330.85,0.088,8.5,67.37,54.64,1449575286,-0.0056
2021-09-01,MSFT,345.9,346.48,344.68,345.37,345.37,28982988,346.0,341.33,,343.95,342.85,1.096,0.945,0.151,52.71,361.23,346.0,330.77,0.088,8.16,57.96,61.19,1420592298,-0.0085
2021-09-02,MSFT,346.32,351.24,341.08,349.23,349.23,36092755,345.86,341.59,,344.76,343.32,1.436,1.043,0.393,56.19,360.91,345.86,330.8,0.0871,8.3,73.43,66.26,1456685053,0.0112
2021-09-03,MSFT,350.79,364.73,349.1,355.75,355.75,37573531,345.93,341.93,,346.45,344.24,2.207,1.276,0.931,61.36,361.15,345.93,330.7,0.088,8.82,73.75,68.38,1494258584,0.0187
2021-09-06,MSFT,352.62,359.38,347.76,357.05,357.05,40077684,345.82,342.4,,348.08,345.19,2.889,1.599,1.29,62.31,360.71,345.82,330.93,0.0861,9.02,77.55,74.91,1534336268,0.0037
2021-09-07,MSFT,357.31,359.28,355.76,358.83,358.83,33673265,345.75,342.9,,349.74,346.2,3.532,1.985,1.547,63.64,360.39,345.75,331.12,0.0846,8.63,82.75,78.02,1568009533,0.005
2021-09-08,MSFT,360.2,363.43,348.38,350.84,350.84,43066000,345.66,343.14,,349.91,346.55,3.359,2.26,1.099,54.39,360.15,345.66,331.18,0.0838,9.09,59.4,73.23,1524943533,-0.0223
2021-09-09,MSFT,349.85,350.71,343.74,350.37,350.37,32062221,345.36,343.36,,349.98,346.83,3.147,2.437,0.71,53.9,359.17,345.36,331.55,0.0799,8.95,58.02,66.73,1492881312,-0.0013
2021-09-10,MSFT,350.35,351.39,343.95,349.12,349.12,30599643,345.53,343.5,,349.84,347.0,2.846,2.519,0.327,52.53,359.43,345.53,331.62,0.0805,8.84,49.53,55.65,1462281669,-0.0036
2021-09-13,MSFT,348.74,357.16,346.58,356.19,356.19,33224462,346.25,343.71,,350.82,347.68,3.141,2.643,0.498,58.9,360.78,346.25,331.71,0.0839,8.96,69.83,59.13,1495506131,0.0203
2021-09-14,MSFT,355.44,379.51,352.64,375.82,375.82,58173166,348.11,344.25,,354.67,349.76,4.903,3.095,1.807,70.67,367.09,348.11,329.14,0.109,10.24,91.25,70.21,1553679297,0.0551
2021-09-15,MSFT,374.75,379.36,365.24,371.25,371.25,24609411,349.71,344.71,,357.22,351.36,5.862,3.649,2.214,65.93,370.72,349.71,328.7,0.1202,10.52,80.42,80.5,1529069886,-0.0122
2021-09-16,MSFT,372.73,382.16,372.43,378.81,378.81,35450207,351.45,345.47,,360.54,353.39,7.15,4.349,2.801,69.57,375.79,351.45,327.1,0.1385,10.55,91.85,87.84,1564520093,0.0204
2021-09-17,MSFT,377.63,380.87,372.89,376.64,376.64,33157377,353.54,346.27,,363.02,355.11,7.905,5.06,2.845,67.35,378.96,353.54,328.11,0.1438,10.36,86.56,86.28,1531362716,-0.0057
2021-09-20,MSFT,377.34,384.54,361.27,363.48,363.48,42818880,354.85,346.93,,363.09,355.73,7.356,5.519,1.837,55.73,379.47,354.85,330.23,0.1388,11.29,51.54,76.65,1488543836,-0.0349
2021-09-21,MSFT,362.13,366.35,358.23,362.57,362.57,19187154,356.17,347.57,,363.01,356.24,6.77,5.77,1.001,55.03,379.43,356.17,332.92,0.1306,11.06,49.45,62.52,1469356682,-0.0025
2021-09-22,MSFT,361.9,363.1,360.14,362.65,362.65,22737112,357.29,348.14,,362.95,356.71,6.24,5.864,0.376,55.08,379.52,357.29,335.06,0.1244,10.48,46.35,49.11,1492093794,0.0002
2021-09-23,MSFT,363.82,366.19,358.82,360.7,360.7,36178606,358.34,348.54,,362.61,357.01,5.598,5.811,-0.212,53.4,379.07,358.34,337.62,0.1157,10.26,41.57,45.79,1455915188,-0.0054
2021-09-24,MSFT,362.63,364.25,350.01,353.59,353.59,40239960,358.85,348.67,,361.22,356.76,4.464,5.541,-1.077,47.69,378.57,358.85,339.12,0.1099,10.54,24.14,37.35,1415675228,-0.0197
2021-09-27,MSFT,355.84,358.7,344.96,347.8,347.8,40400562,358.72,348.9,,359.15,356.09,3.063,5.046,-1.983,43.6,378.69,358.72,338.75,0.1114,10.77,9.95,25.22,1375274666,-0.0164
2021-09-28,MSFT,349.16,352.59,344.75,348.15,348.15,27081474,358.71,349.12,,357.46,355.5,1.958,4.428,-2.47,43.91,378.7,358.71,338.72,0.1115,10.56,10.81,14.97,1402356140,0.001
2021-09-29,MSFT,348.1,360.81,346.57,360.39,360.39,41995943,359.46,349.55,,357.91,355.87,2.047,3.952,-1.905,53.61,378.5,359.46,340.42,0.1059,10.82,40.5,20.42,1444352083,0.0352
2021-09-30,MSFT,361.68,362.74,351.28,354.69,354.69,42662702,359.73,349.86,,357.42,355.78,1.638,3.489,-1.851,49.33,378.33,359.73,341.14,0.1034,10.87,24.98,25.43,1401689381,-0.0158
2021-10-01,MSFT,355.13,356.75,355.02,356.17,356.17,25325509,359.76,350.28,,357.22,355.81,1.417,3.075,-1.657,50.44,378.33,359.76,341.18,0.1033,10.24,28.7,31.39,1427014890,0.0042
2021-10-04,MSFT,358.92,360.5,352.39,355.97,355.97,36826184,359.7,350.8,,357.03,355.82,1.212,2.702,-1.49,50.28,378.32,359.7,341.09,0.1035,10.09,28.2,27.29,1390188706,-0.0006
2021-10-05,MSFT,354.54,357.43,346.17,353.28,353.28,32724269,359.42,351.19,,356.45,355.63,0.823,2.326,-1.503,48.07,378.25,359.42,340.6,0.1047,10.17,21.44,26.11,1357464437,-0.0076
2021-10-06,MSFT,352.15,352.54,345.09,351.49,351.49,32979259,359.46,351.55,,355.69,355.32,0.366,1.934,-1.568,46.61,378.22,359.46,340.69,0.1044,10.03,16.94,22.19,1324485178,-0.0051
2021-10-07,MSFT,350.32,354.7,344.67,353.45,353.45,37648745,359.61,351.92,302.38,355.35,355.19,0.16,1.58,-1.419,48.46,378.12,359.61,341.1,0.103,10.03,22.02,20.13,1362133923,0.0056
2021-10-08,MSFT,352.88,355.33,351.89,352.74,352.74,31672184,359.79,352.27,303.06,354.95,355.0,-0.059,1.252,-1.311,47.81,377.96,359.79,341.62,0.101,9.56,37.22,25.39,1330461739,-0.002
2021-10-11,MSFT,353.17,355.03,351.23,351.61,351.61,26944811,359.56,352.52,303.73,354.43,354.75,-0.321,0.937,-1.258,46.74,378.02,359.56,341.11,0.1027,9.15,32.25,30.5,1303516928,-0.0032
2021-10-12,MSFT,349.81,353.45,348.7,349.69,349.69,34520658,358.26,352.71,304.38,353.7,354.38,-0.676,0.615,-1.29,44.91,375.59,358.26,340.92,0.0968,8.83,23.33,30.93,1268996270,-0.0055
2021-10-13,MSFT,348.87,358.71,345.58,355.08,355.08,28944115,357.45,352.87,305.05,353.91,354.43,-0.516,0.389,-0.904,50.76,373.76,357.45,341.14,0.0913,9.14,53.17,36.25,1297940385,0.0154
2021-10-14,MSFT,355.12,363.08,352.79,357.19,357.19,29128993,356.37,352.97,305.75,354.42,354.63,-0.216,0.268,-0.484,52.87,369.41,356.37,343.32,0.0732,9.22,68.01,48.17,1327069378,0.0059
2021-10-15,MSFT,355.25,358.82,351.43,358.17,358.17,34410365,355.44,353.05,306.43,355.0,354.9,0.099,0.234,-0.135,53.86,364.67,355.44,346.21,0.0519,9.09,73.33,64.83,1361479743,0.0027
2021-10-18,MSFT,359.17,360.78,349.92,355.3,355.3,36738729,355.03,352.97,307.12,355.04,354.93,0.116,0.21,-0.094,50.52,363.49,355.03,346.57,0.0477,9.22,57.74,66.36,1324741014,-0.008
2021-10-19,MSFT,352.77,356.94,348.67,350.78,350.78,32430907,354.44,352.78,307.8,354.39,354.62,-0.233,0.122,-0.354,45.7,362.35,354.44,346.54,0.0446,9.15,33.19,54.75,1292310107,-0.0127
2021-10-20,MSFT,351.04,355.46,344.54,349.36,349.36,25564737,353.78,352.72,308.45,353.61,354.23,-0.616,-0.026,-0.59,44.27,361.02,353.78,346.54,0.0409,9.28,26.0,38.98,1266745370,-0.004
2021-10-21,MSFT,349.68,350.83,346.3,346.8,346.8,29179128,353.08,352.52,309.08,352.57,353.68,-1.114,-0.244,-0.871,41.74,360.2,353.08,345.97,0.0403,8.94,12.19,23.79,1237566242,-0.0073
2021-10-22,MSFT,347.3,358.57,342.23,356.78,356.78,41235205,353.24,352.74,309.76,353.21,353.91,-0.695,-0.334,-0.362,53.02,360.54,353.24,345.95,0.0413,9.47,69.78,35.99,1278801447,0.0288
2021-10-25,MSFT,353.56,355.7,350.74,352.07,352.07,21608506,353.46,352.95,310.41,353.04,353.77,-0.735,-0.414,-0.321,48.27,360.34,353.46,346.58,0.0389,9.22,47.19,43.06,1257192941,-0.0132
2021-10-26,MSFT,352.18,354.98,346.57,349.84,349.84,33413625,353.54,353.18,311.03,352.55,353.48,-0.936,-0.518,-0.417,46.16,360.2,353.54,346.88,0.0377,9.16,36.5,51.16,1223779316,-0.0063
2021-10-27,MSFT,349.32,353.85,348.49,350.54,350.54,28334298,353.05,353.4,311.63,352.24,353.26,-1.026,-0.62,-0.406,46.95,359.03,353.05,347.07,0.0339,8.89,39.86,41.18,1252113614,0.002
2021-10-28,MSFT,349.15,352.77,347.65,349.19,349.19,26108088,352.77,353.5,312.21,351.77,352.96,-1.193,-0.735,-0.459,45.57,358.93,352.77,346.62,0.0349,8.62,33.38,36.58,1226005526,-0.0039
2021-10-29,MSFT,346.09,346.56,337.41,343.9,343.9,23859593,352.16,353.68,312.8,350.56,352.29,-1.733,-0.934,-0.798,40.55,359.22,352.16,345.1,0.0401,8.85,25.28,32.84,1202145933,-0.0151
2021-11-01,MSFT,344.11,348.63,341.18,344.59,344.59,21604122,351.59,353.83,313.4,349.64,351.72,-2.08,-1.164,-0.917,41.46,359.15,351.59,344.03,0.043,8.75,27.97,28.88,1223750055,0.002
2021-11-02,MSFT,343.95,351.27,336.86,341.59,341.59,36218360,351.01,353.94,313.97,348.4,350.97,-2.568,-1.445,-1.124,38.69,359.68,351.01,342.34,0.0494,9.15,18.04,23.76,1187531695,-0.0087
2021-11-03,MSFT,342.13,342.29,337.31,341.11,341.11,24943146,350.49,353.96,314.53,347.28,350.24,-2.96,-1.748,-1.212,38.26,360.17,350.49,340.81,0.0552,8.85,17.77,21.26,1162588549,-0.0014
2021-11-04,MSFT,341.72,344.17,333.64,335.13,335.13,34278514,349.57,353.87,315.07,345.41,349.12,-3.71,-2.14,-1.57,33.2,361.22,349.57,337.92,0.0667,8.97,5.49,13.77,1128310035,-0.0175
2021-11-05,MSFT,336.85,338.83,329.17,332.19,332.19,33454213,348.55,353.64,315.61,343.38,347.87,-4.49,-2.61,-1.88,31.03,362.33,348.55,334.76,0.0791,9.02,10.27,11.18,1094855822,-0.0088
2021-11-08,MSFT,330.4,336.39,329.11,334.0,334.0,31285285,347.67,353.31,316.16,341.93,346.84,-4.905,-3.069,-1.836,33.9,362.74,347.67,332.59,0.0867,8.9,16.6,10.79,1126141107,0.0054
2021-11-09,MSFT,334.09,334.87,329.04,333.64,333.64,35051541,346.86,353.02,316.72,340.66,345.86,-5.203,-3.496,-1.707,33.6,363.09,346.86,330.64,0.0935,8.68,15.58,14.15,1091089566,-0.0011
2021-11-10,MSFT,334.59,343.77,328.22,342.88,342.88,32415279,346.25,352.97,317.34,341.0,345.64,-4.641,-3.725,-0.916,46.61,362.11,346.25,330.4,0.0916,9.17,48.3,26.83,1123504845,0.0277
2021-11-11,MSFT,345.39,346.03,340.84,342.1,342.1,22915538,345.5,352.83,317.93,341.17,345.38,-4.209,-3.822,-0.387,45.8,360.62,345.5,330.38,0.0875,8.89,50.51,38.13,1100589307,-0.0023
2021-11-12,MSFT,341.6,352.52,339.16,349.99,349.99,32680159,345.09,352.71,318.58,342.53,345.72,-3.194,-3.696,0.502,54.48,359.23,345.09,330.95,0.0819,9.21,81.35,60.06,1133269466,0.0231
2021-11-15,MSFT,353.88,360.14,342.56,346.6,346.6,41364762,344.65,352.5,319.19,343.15,345.79,-2.632,-3.483,0.851,50.72,358.02,344.65,331.28,0.0776,9.8,57.58,63.15,1091904704,-0.0097
2021-11-16,MSFT,348.51,352.79,339.21,340.48,340.48,39031363,344.14,352.14,319.77,342.74,345.39,-2.65,-3.317,0.666,44.72,357.32,344.14,330.96,0.0766,10.07,38.41,59.11,1052873341,-0.0177
2021-11-17,MSFT,342.28,342.57,326.51,329.51,329.51,45566291,343.15,351.71,320.24,340.71,344.22,-3.51,-3.355,-0.154,36.41,357.54,343.15,328.76,0.0839,10.5,8.92,34.97,1007307050,-0.0322
2021-11-18,MSFT,330.28,331.24,323.21,328.94,328.94,23515902,342.25,351.28,320.71,338.9,343.08,-4.188,-3.522,-0.666,36.03,357.8,342.25,326.71,0.0908,10.32,15.52,20.95,983791148,-0.0017
2021-11-19,MSFT,329.35,331.64,328.42,328.7,328.7,21800864,340.85,350.87,321.14,337.33,342.02,-4.691,-3.756,-0.936,35.87,355.96,340.85,325.74,0.0886,9.82,14.87,13.1,961990284,-0.0007
2021-11-22,MSFT,328.07,329.7,323.63,328.14,328.14,18293849,339.65,350.31,321.56,335.91,340.99,-5.077,-4.02,-1.057,35.45,354.81,339.65,324.5,0.0892,9.55,13.35,14.58,943696435,-0.0017
2021-11-23,MSFT,327.14,333.01,324.4,328.91,328.91,36499986,338.61,349.37,321.97,334.84,340.1,-5.259,-4.268,-0.992,36.54,353.69,338.61,323.52,0.0891,9.48,15.43,14.55,980196421,0.0023
2021-11-24,MSFT,329.84,335.04,326.15,326.22,326.22,40006038,337.39,348.47,322.32,333.51,339.07,-5.557,-4.526,-1.031,34.36,352.35,337.39,322.43,0.0887,9.44,8.15,12.31,940190383,-0.0082
2021-11-25,MSFT,324.92,330.68,322.91,324.11,324.11,23454688,336.14,347.38,322.66,332.06,337.96,-5.895,-4.8,-1.096,32.72,351.14,336.14,321.14,0.0893,9.32,3.22,8.94,916735695,-0.0065
2021-11-26,MSFT,324.77,329.9,321.31,321.83,321.83,26202067,335.03,346.28,322.99,330.49,336.77,-6.275,-5.095,-1.18,31.0,350.81,335.03,319.25,0.0942,9.27,1.34,4.24,890533628,-0.007
2021-11-29,MSFT,318.37,324.69,315.96,323.81,323.81,30964482,333.99,345.49,323.33,329.46,335.81,-6.343,-5.344,-0.999,34.24,349.86,333.99,318.13,0.095,9.23,17.77,7.44,921498110,0.0062
2021-11-30,MSFT,322.53,328.76,320.23,326.98,326.98,37507812,333.26,344.78,323.67,329.08,335.15,-6.071,-5.49,-0.582,39.17,349.0,333.26,317.52,0.0945,9.18,24.94,14.68,959005922,0.0098
2021-12-01,MSFT,326.5,334.97,320.99,332.4,332.4,43380006,332.83,344.17,324.05,329.59,334.95,-5.357,-5.463,0.106,46.54,348.15,332.83,317.5,0.0921,9.52,37.21,26.64,1002385928,0.0166
2021-12-02,MSFT,334.13,341.99,323.61,323.87,323.87,48424677,332.26,343.43,324.34,328.71,334.13,-5.416,-5.454,0.037,38.61,348.03,332.26,316.5,0.0949,10.16,17.9,26.69,953961251,-0.0257
2021-12-03,MSFT,324.23,324.46,317.55,319.74,319.74,29234330,331.64,342.76,324.61,327.33,333.06,-5.731,-5.509,-0.222,35.46,348.33,331.64,314.96,0.1006,9.92,10.26,21.79,924726921,-0.0128
2021-12-06,MSFT,319.8,320.49,318.49,319.91,319.91,30839933,330.94,342.2,324.93,326.19,332.09,-5.898,-5.587,-0.311,35.69,348.34,330.94,313.54,0.1052,9.36,14.84,14.34,955566854,0.0005
2021-12-07,MSFT,322.18,323.06,306.63,308.53,308.53,50742660,329.68,341.41,325.19,323.47,330.34,-6.87,-5.844,-1.026,28.33,349.57,329.68,309.8,0.1206,9.86,5.37,10.16,904824194,-0.0356
2021-12-08,MSFT,306.35,306.88,296.5,298.58,298.58,33258974,327.47,340.17,325.41,319.64,327.99,-8.347,-6.344,-2.003,23.72,350.59,327.47,304.35,0.1412,10.02,4.57,8.26,871565220,-0.0322
2021-12-09,MSFT,299.15,299.84,290.46,295.13,295.13,29505922,325.12,338.98,325.57,315.87,325.56,-9.684,-7.012,-2.672,22.36,351.17,325.12,299.07,0.1603,9.97,9.06,6.34,842059298,-0.0116
2021-12-10,MSFT,294.99,296.08,289.79,291.02,291.02,30550698,322.17,337.68,325.73,312.05,323.0,-10.949,-7.8,-3.15,20.83,349.61,322.17,294.73,0.1703,9.71,2.36,5.33,811508600,-0.0139
2021-12-13,MSFT,292.72,297.43,287.89,290.19,290.19,33442795,319.35,336.36,325.87,308.69,320.57,-11.882,-8.616,-3.266,20.53,347.74,319.35,290.96,0.1778,9.7,4.25,5.22,778065805,-0.0029
2021-12-14,MSFT,290.24,300.97,285.32,297.53,297.53,34047636,317.2,335.25,326.04,306.97,318.86,-11.892,-9.271,-2.62,30.26,345.37,317.2,289.03,0.1776,10.12,21.55,9.38,812113441,0.0253
2021-12-15,MSFT,297.09,300.16,292.14,295.17,295.17,35879049,315.49,334.12,326.16,305.15,317.11,-11.952,-9.807,-2.145,29.03,344.62,315.49,286.35,0.1847,9.97,17.38,14.39,776234392,-0.0079
2021-12-16,MSFT,294.93,295.27,288.51,289.64,289.64,33901310,313.52,332.84,326.26,302.77,315.07,-12.304,-10.307,-1.998,26.33,344.03,313.52,283.01,0.1946,9.74,7.62,15.52,742333082,-0.0187
2021-12-17,MSFT,291.44,292.72,288.87,292.51,292.51,19564450,311.71,331.64,326.42,301.19,313.4,-12.211,-10.688,-1.523,29.97,342.69,311.71,280.73,0.1988,9.32,12.69,12.56,761897532,0.0099
2021-12-20,MSFT,294.89,297.25,287.55,289.6,289.6,39424208,309.78,330.4,326.54,299.41,311.64,-12.231,-10.996,-1.235,28.44,341.23,309.78,278.34,0.203,9.35,7.55,9.29,722473324,-0.0099
2021-12-21,MSFT,288.94,299.87,287.66,295.59,295.59,43901755,308.12,329.32,326.68,298.82,310.45,-11.629,-11.123,-0.507,35.74,338.85,308.12,277.38,0.1995,9.55,18.12,12.79,766375079,0.0207
2021-12-22,MSFT,293.64,301.02,289.32,300.09,300.09,36074196,306.81,328.22,326.8,299.01,309.68,-10.667,-11.032,0.365,40.64,336.56,306.81,277.06,0.1939,9.71,37.74,21.14,802449275,0.0152
2021-12-23,MSFT,300.42,306.37,299.82,303.19,303.19,39517455,305.77,327.14,326.92,299.66,309.2,-9.543,-10.734,1.191,43.82,334.46,305.77,277.07,0.1877,9.48,47.35,34.4,841966730,0.0103
2021-12-24,MSFT,304.28,304.42,297.9,300.14,300.14,30928037,304.68,325.98,327.03,299.73,308.53,-8.798,-10.347,1.549,41.47,332.5,304.68,276.87,0.1826,9.27,39.27,41.45,811038693,-0.0101
2021-12-27,MSFT,301.53,304.94,298.55,302.66,302.66,27221881,303.62,324.92,327.2,300.18,308.09,-7.913,-9.86,1.947,44.14,330.02,303.62,277.23,0.1739,9.06,80.43,55.68,838260574,0.0084
2021-12-28,MSFT,303.66,306.18,302.37,304.14,304.14,35385778,302.48,323.99,327.4,300.79,307.8,-7.011,-9.29,2.279,45.7,326.62,302.48,278.35,0.1596,8.69,89.41,69.7,873646352,0.0049
2021-12-29,MSFT,303.87,309.56,301.93,308.81,308.81,28668167,301.3,323.18,327.65,302.02,307.88,-5.852,-8.602,2.751,50.42,321.45,301.3,281.15,0.1337,8.61,96.91,88.91,902314519,0.0154
2021-12-30,MSFT,305.63,311.32,303.28,311.21,311.21,37615862,300.67,322.47,327.89,303.44,308.12,-4.686,-7.819,3.134,52.7,318.62,300.67,282.72,0.1194,8.57,99.58,95.3,939930381,0.0078
