Date,Ticker,Open,High,Low,Close,AdjClose,Volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI_14,BB_Upper,BB_Middle,BB_Lower,BB_Width,ATR_14,Stoch_K,Stoch_D,OBV,Daily_Return
2021-07-01,ETHIO_COFFEE,225.06,225.14,222.4,223.5,223.5,161293,224.95,220.88,,226.15,223.76,2.382,2.22,0.162,49.81,241.36,224.95,208.54,0.1459,7.47,50.0,54.68,283634,-0.0051
2021-07-02,ETHIO_COFFEE,222.42,225.73,216.07,222.38,222.38,160478,224.65,220.65,,225.57,223.66,1.905,2.157,-0.252,48.69,241.01,224.65,208.28,0.1457,7.62,46.8,50.03,123156,-0.005
2021-07-05,ETHIO_COFFEE,221.08,225.67,220.41,224.0,224.0,181767,224.59,220.49,,225.33,223.69,1.639,2.053,-0.414,50.43,240.96,224.59,208.23,0.1457,7.45,51.43,49.41,304923,0.0073
2021-07-06,ETHIO_COFFEE,223.58,231.99,220.83,229.23,229.23,262722,224.65,220.35,,225.93,224.1,1.829,2.008,-0.18,55.65,241.07,224.65,208.23,0.1462,7.72,66.14,54.79,567645,0.0233
2021-07-07,ETHIO_COFFEE,229.93,230.14,227.66,230.02,230.02,196693,224.6,220.24,,226.56,224.54,2.02,2.011,0.009,56.4,240.95,224.6,208.25,0.1456,7.34,66.5,61.36,764338,0.0034
2021-07-08,ETHIO_COFFEE,229.19,234.51,228.44,231.49,231.49,143665,224.71,220.25,,227.32,225.05,2.264,2.061,0.203,57.82,241.2,224.71,208.21,0.1468,7.25,61.85,64.83,908003,0.0064
2021-07-09,ETHIO_COFFEE,230.47,232.2,223.77,225.45,225.45,183766,224.76,220.09,,227.03,225.08,1.947,2.038,-0.091,50.52,241.26,224.76,208.26,0.1468,7.34,37.63,55.33,724237,-0.0261
2021-07-12,ETHIO_COFFEE,224.2,233.31,220.78,232.64,232.64,309320,225.75,220.1,,227.89,225.64,2.251,2.081,0.17,57.42,241.64,225.75,209.86,0.1407,7.71,68.78,56.09,1033557,0.0319
2021-07-13,ETHIO_COFFEE,232.81,237.03,231.64,235.37,235.37,155962,226.86,220.2,,229.04,226.36,2.681,2.201,0.48,59.71,242.17,226.86,211.55,0.135,7.54,80.12,62.18,1189519,0.0117
2021-07-14,ETHIO_COFFEE,236.91,238.63,228.59,233.37,233.37,244594,228.06,220.29,,229.71,226.88,2.827,2.326,0.501,57.28,241.33,228.06,214.79,0.1164,7.72,71.81,73.57,944925,-0.0085
2021-07-15,ETHIO_COFFEE,233.17,245.12,232.46,240.48,240.48,293784,229.48,220.56,,231.37,227.89,3.477,2.556,0.921,63.05,241.65,229.48,217.3,0.1061,8.07,84.03,78.65,1238709,0.0305
2021-07-16,ETHIO_COFFEE,242.77,248.06,240.58,246.04,246.04,148743,230.99,221.0,,233.62,229.23,4.39,2.923,1.467,66.82,243.5,230.99,218.48,0.1083,8.04,93.69,83.18,1387452,0.0231
2021-07-19,ETHIO_COFFEE,246.4,250.39,236.35,241.1,241.1,254904,231.92,221.44,,234.77,230.11,4.661,3.271,1.391,60.87,244.52,231.92,219.33,0.1086,8.47,72.93,83.55,1132548,-0.0201
2021-07-20,ETHIO_COFFEE,239.85,240.32,236.91,238.92,238.92,171154,232.19,221.81,,235.41,230.76,4.647,3.546,1.101,58.4,245.14,232.19,219.25,0.1115,8.16,66.58,77.73,961394,-0.009
2021-07-21,ETHIO_COFFEE,239.42,247.37,236.99,247.06,247.06,289363,232.74,222.49,,237.2,231.97,5.232,3.883,1.349,64.24,247.14,232.74,218.33,0.1237,8.32,90.3,76.6,1250757,0.0341
2021-07-22,ETHIO_COFFEE,245.32,247.21,241.89,246.99,246.99,146531,233.16,223.22,,238.71,233.08,5.625,4.232,1.394,64.16,248.68,233.16,217.65,0.1331,8.11,88.66,81.85,1104226,-0.0003
2021-07-23,ETHIO_COFFEE,246.26,251.77,244.08,249.83,249.83,185505,233.99,224.06,,240.42,234.32,6.096,4.604,1.491,66.08,251.12,233.99,216.86,0.1464,8.08,93.74,90.9,1289731,0.0115
2021-07-26,ETHIO_COFFEE,249.06,249.71,246.75,248.86,248.86,211336,234.93,224.97,,241.72,235.4,6.317,4.947,1.37,64.8,253.13,234.93,216.74,0.1549,7.72,90.61,91.0,1078395,-0.0039
2021-07-27,ETHIO_COFFEE,249.02,249.11,247.38,247.62,247.62,142302,235.95,225.84,,242.63,236.31,6.32,5.222,1.099,63.12,254.59,235.95,217.31,0.158,7.29,86.61,90.32,936093,-0.005
2021-07-28,ETHIO_COFFEE,245.16,252.35,243.22,251.11,251.11,182269,237.27,226.78,,243.93,237.4,6.529,5.483,1.046,65.81,256.27,237.27,218.28,0.1601,7.42,96.07,91.1,1118362,0.0141
2021-07-29,ETHIO_COFFEE,251.77,255.08,249.02,251.59,251.59,169489,238.68,227.81,,245.11,238.45,6.656,5.718,0.938,66.17,257.54,238.68,219.81,0.1581,7.33,89.83,90.84,1287851,0.0019
2021-07-30,ETHIO_COFFEE,252.34,257.95,248.56,254.38,254.38,164558,240.28,228.77,,246.54,239.63,6.903,5.955,0.948,68.3,258.77,240.28,221.79,0.1539,7.47,87.84,91.25,1452409,0.0111
2021-08-02,ETHIO_COFFEE,254.99,257.33,250.55,255.88,255.88,211611,241.87,229.78,,247.97,240.84,7.137,6.191,0.946,69.41,259.97,241.87,223.78,0.1496,7.42,92.95,90.21,1664020,0.0059
2021-08-03,ETHIO_COFFEE,254.58,261.65,252.43,259.19,259.19,249691,243.37,230.69,,249.7,242.2,7.503,6.453,1.049,71.76,261.98,243.37,224.76,0.153,7.55,91.57,90.79,1913711,0.0129
2021-08-04,ETHIO_COFFEE,258.97,265.96,251.69,264.19,264.19,227131,245.08,231.75,,251.93,243.83,8.103,6.783,1.32,74.9,264.72,245.08,225.44,0.1603,8.03,94.02,92.85,2140842,0.0193
2021-08-05,ETHIO_COFFEE,265.02,276.47,261.0,272.73,272.73,269257,247.14,232.96,,255.13,245.97,9.162,7.259,1.903,79.16,269.16,247.14,225.12,0.1782,8.56,90.68,92.09,2410099,0.0323
2021-08-06,ETHIO_COFFEE,271.45,277.9,271.01,277.41,277.41,172898,249.74,234.31,,258.56,248.3,10.261,7.859,2.401,81.06,273.13,249.74,226.35,0.1873,8.44,98.8,94.5,2582997,0.0172
2021-08-09,ETHIO_COFFEE,278.95,280.84,271.31,271.63,271.63,275782,251.69,235.54,,260.57,250.02,10.544,8.396,2.147,72.3,275.54,251.69,227.83,0.1896,8.52,79.0,89.49,2307215,-0.0208
2021-08-10,ETHIO_COFFEE,272.13,278.68,269.05,277.03,277.03,185295,253.77,236.91,,263.1,252.02,11.076,8.932,2.144,75.02,278.81,253.77,228.73,0.1973,8.6,90.22,89.34,2492510,0.0199
2021-08-11,ETHIO_COFFEE,277.78,281.59,269.74,270.18,270.18,228634,255.61,238.02,,264.19,253.37,10.82,9.31,1.51,66.16,279.78,255.61,231.44,0.1891,8.83,70.26,79.83,2263876,-0.0247
2021-08-12,ETHIO_COFFEE,269.37,269.44,261.19,263.33,263.33,229065,256.75,238.77,,264.06,254.11,9.95,9.438,0.512,58.69,280.1,256.75,233.41,0.1818,8.84,52.41,70.96,2034811,-0.0254
2021-08-13,ETHIO_COFFEE,264.21,264.67,260.83,261.06,261.06,150992,257.5,239.42,,263.6,254.62,8.974,9.345,-0.371,56.42,280.38,257.5,234.63,0.1777,8.49,46.49,56.39,1883819,-0.0086
2021-08-16,ETHIO_COFFEE,259.02,274.21,256.99,271.35,271.35,296195,259.02,240.35,,264.79,255.86,8.928,9.262,-0.334,63.35,281.35,259.02,236.68,0.1725,9.11,73.31,57.41,2180014,0.0394
2021-08-17,ETHIO_COFFEE,270.26,270.71,267.27,268.85,268.85,191753,260.51,241.16,,265.41,256.82,8.59,9.127,-0.537,60.82,281.21,260.51,239.81,0.1589,8.75,61.43,60.41,1988261,-0.0092
2021-08-18,ETHIO_COFFEE,269.32,271.38,258.8,261.34,261.34,212264,261.23,241.77,,264.79,257.16,7.629,8.828,-1.199,53.86,280.98,261.23,241.47,0.1513,9.02,38.69,57.81,1775997,-0.0279
2021-08-19,ETHIO_COFFEE,260.42,263.61,253.34,255.88,255.88,161223,261.67,242.3,,263.42,257.06,6.353,8.333,-1.979,49.43,280.51,261.67,242.84,0.144,9.11,17.17,39.1,1614774,-0.0209
2021-08-20,ETHIO_COFFEE,257.52,261.31,254.25,260.26,260.26,201630,262.19,243.02,,262.93,257.3,5.631,7.793,-2.162,52.79,280.25,262.19,244.14,0.1377,8.97,28.66,28.18,1816404,0.0171
2021-08-23,ETHIO_COFFEE,261.55,261.75,259.08,259.94,259.94,160381,262.75,243.96,,262.47,257.5,4.975,7.229,-2.254,52.51,279.78,262.75,245.71,0.1297,8.52,27.59,24.48,1656023,-0.0012
2021-08-24,ETHIO_COFFEE,261.83,268.4,255.62,255.99,255.99,240979,263.17,244.82,,261.47,257.38,4.09,6.601,-2.511,49.12,279.07,263.17,247.26,0.1209,8.82,9.38,21.88,1415044,-0.0152
2021-08-25,ETHIO_COFFEE,257.46,266.79,255.25,264.21,264.21,187321,263.82,245.91,,261.89,257.89,4.005,6.082,-2.077,55.55,278.73,263.82,248.91,0.113,9.02,38.48,25.15,1602365,0.0321
2021-08-26,ETHIO_COFFEE,262.7,270.54,261.76,269.35,269.35,233735,264.71,247.06,,263.04,258.74,4.303,5.726,-1.423,59.04,278.69,264.71,250.73,0.1056,9.0,56.67,34.84,1836100,0.0195
2021-08-27,ETHIO_COFFEE,272.35,273.85,264.35,265.53,265.53,222948,265.27,248.05,,263.42,259.24,4.183,5.418,-1.235,55.55,278.42,265.27,252.12,0.0991,9.03,43.15,46.1,1613152,-0.0142
2021-08-30,ETHIO_COFFEE,264.24,279.28,261.42,274.27,274.27,260496,266.19,249.09,,265.09,260.35,4.738,5.282,-0.543,61.2,279.15,266.19,253.22,0.0974,9.66,74.09,57.97,1873648,0.0329
2021-08-31,ETHIO_COFFEE,274.0,280.2,271.83,272.63,272.63,131301,266.86,249.87,,266.25,261.26,4.988,5.223,-0.235,59.67,279.7,266.86,254.02,0.0962,9.57,71.82,63.02,1742347,-0.006
2021-09-01,ETHIO_COFFEE,273.94,280.28,262.8,265.22,265.22,280672,266.91,250.45,,266.09,261.56,4.537,5.086,-0.549,53.19,279.71,266.91,254.11,0.0959,10.14,44.1,63.33,1461675,-0.0272
2021-09-02,ETHIO_COFFEE,268.41,273.96,258.11,260.39,260.39,287832,266.29,250.89,,265.22,261.47,3.745,4.818,-1.072,49.42,279.1,266.29,253.48,0.0962,10.55,26.17,47.36,1173843,-0.0182
2021-09-03,ETHIO_COFFEE,259.21,275.33,257.99,273.45,273.45,361969,266.09,251.69,,266.48,262.36,4.125,4.679,-0.554,58.07,278.32,266.09,253.87,0.0919,11.03,74.65,48.3,1535812,0.0502
2021-09-06,ETHIO_COFFEE,272.76,276.84,259.15,263.45,263.45,287484,265.69,252.36,,266.02,262.44,3.577,4.459,-0.881,50.89,277.69,265.69,253.68,0.0904,11.51,37.53,46.11,1248328,-0.0366
2021-09-07,ETHIO_COFFEE,261.55,262.72,259.45,259.96,259.96,157290,264.83,253.02,,265.08,262.26,2.829,4.133,-1.304,48.64,275.88,264.83,253.79,0.0834,10.97,24.57,45.58,1091038,-0.0132
2021-09-08,ETHIO_COFFEE,260.53,265.91,256.78,265.33,265.33,259075,264.59,253.83,,265.12,262.48,2.639,3.834,-1.195,52.15,275.36,264.59,253.81,0.0814,10.84,42.57,34.89,1350113,0.0207
2021-09-09,ETHIO_COFFEE,264.47,270.79,259.25,259.66,259.66,258334,264.41,254.55,,264.28,262.27,2.008,3.469,-1.461,48.39,275.38,264.41,253.43,0.083,10.89,17.62,28.25,1091779,-0.0214
2021-09-10,ETHIO_COFFEE,261.67,261.89,254.33,256.18,256.18,200940,264.16,255.23,,263.04,261.82,1.213,3.018,-1.805,46.18,275.63,264.16,252.69,0.0868,10.65,7.13,22.44,890839,-0.0134
2021-09-13,ETHIO_COFFEE,255.3,273.6,251.12,271.36,271.36,353628,264.16,256.18,,264.32,262.53,1.787,2.772,-0.984,55.67,275.63,264.16,252.69,0.0869,11.5,69.41,31.39,1244467,0.0593
2021-09-14,ETHIO_COFFEE,271.53,273.59,267.85,272.9,272.9,203922,264.36,257.05,,265.64,263.3,2.34,2.685,-0.346,56.51,276.29,264.36,252.44,0.0902,11.08,74.69,50.41,1448389,0.0057
2021-09-15,ETHIO_COFFEE,274.1,274.56,273.14,274.04,274.04,177695,265.0,257.93,,266.93,264.09,2.837,2.715,0.121,57.16,277.55,265.0,252.45,0.0947,10.41,78.6,74.23,1626084,0.0042
2021-09-16,ETHIO_COFFEE,271.98,280.12,271.93,277.23,277.23,178646,266.07,258.84,,268.51,265.07,3.448,2.862,0.586,58.99,278.96,266.07,253.17,0.0969,10.25,89.54,80.94,1804730,0.0116
2021-09-17,ETHIO_COFFEE,276.04,289.23,275.86,283.5,283.5,240179,267.23,260.01,,270.82,266.43,4.388,3.167,1.221,62.4,281.89,267.23,252.57,0.1097,10.48,84.96,84.37,2044909,0.0226
2021-09-20,ETHIO_COFFEE,282.63,288.46,279.11,281.47,281.47,166448,268.31,260.98,,272.46,267.55,4.913,3.516,1.396,60.64,283.81,268.31,252.81,0.1155,10.4,79.64,84.71,1878461,-0.0072
2021-09-21,ETHIO_COFFEE,284.72,285.12,276.8,280.62,280.62,153067,269.54,261.89,,273.71,268.51,5.2,3.853,1.347,59.88,284.84,269.54,254.24,0.1135,10.25,77.41,80.67,1725394,-0.003
2021-09-22,ETHIO_COFFEE,279.72,283.06,271.72,273.68,273.68,217890,270.01,262.69,,273.71,268.9,4.812,4.045,0.767,53.93,285.21,270.01,254.81,0.1126,10.33,59.2,72.08,1507504,-0.0247
2021-09-23,ETHIO_COFFEE,274.09,276.51,267.38,270.75,270.75,142357,270.08,263.3,,273.25,269.03,4.22,4.08,0.14,51.6,285.28,270.08,254.88,0.1126,10.24,51.51,62.7,1365147,-0.0107
2021-09-24,ETHIO_COFFEE,271.3,281.39,270.7,277.61,277.61,261659,270.69,263.93,,273.92,269.67,4.254,4.115,0.14,56.36,286.07,270.69,255.3,0.1137,10.27,69.51,60.07,1626806,0.0253
2021-09-27,ETHIO_COFFEE,277.69,284.76,273.73,275.79,275.79,155735,270.76,264.62,,274.21,270.12,4.088,4.109,-0.021,54.82,286.23,270.76,255.29,0.1143,10.33,64.73,61.92,1471071,-0.0066
2021-09-28,ETHIO_COFFEE,276.17,277.32,265.41,266.55,266.55,276894,270.46,265.18,,273.03,269.86,3.174,3.922,-0.748,47.7,286.01,270.46,254.91,0.115,10.44,40.49,58.24,1194177,-0.0335
2021-09-29,ETHIO_COFFEE,267.65,277.2,266.57,274.15,274.15,214634,270.9,265.72,,273.2,270.18,3.028,3.744,-0.715,53.1,286.34,270.9,255.47,0.114,10.45,60.43,55.22,1408811,0.0285
2021-09-30,ETHIO_COFFEE,274.26,278.59,269.57,278.41,278.41,192309,271.8,266.35,,274.01,270.79,3.219,3.639,-0.419,55.85,286.78,271.8,256.83,0.1102,10.35,71.61,57.51,1601120,0.0155
2021-10-01,ETHIO_COFFEE,279.25,297.29,276.31,288.44,288.44,208290,272.55,267.12,,276.23,272.09,4.132,3.737,0.395,61.56,289.19,272.55,255.92,0.1221,11.11,72.24,68.09,1809410,0.036
2021-10-04,ETHIO_COFFEE,290.22,292.25,289.04,291.1,291.1,171064,273.94,267.96,,278.51,273.5,5.013,3.992,1.02,62.93,291.86,273.94,256.01,0.1309,10.59,80.58,74.81,1980474,0.0092
2021-10-05,ETHIO_COFFEE,294.24,300.95,293.85,297.61,297.61,217442,275.82,268.96,,281.45,275.29,6.165,4.427,1.738,66.11,295.32,275.82,256.32,0.1414,10.54,90.6,81.14,2197916,0.0224
2021-10-06,ETHIO_COFFEE,296.12,297.0,292.75,293.73,293.73,138323,277.24,269.82,,283.34,276.65,6.688,4.879,1.808,62.66,297.59,277.24,256.89,0.1468,10.13,79.68,83.62,2059593,-0.013
2021-10-07,ETHIO_COFFEE,293.9,303.84,284.19,285.67,285.67,265818,278.54,270.5,237.77,283.7,277.32,6.378,5.179,1.199,56.1,297.51,278.54,259.57,0.1362,10.81,52.72,74.34,1793775,-0.0274
2021-10-08,ETHIO_COFFEE,283.09,290.56,282.71,289.29,289.29,174779,280.2,271.2,238.24,284.56,278.21,6.351,5.413,0.938,58.22,296.69,280.2,263.7,0.1177,10.6,62.14,64.85,1968554,0.0127
2021-10-11,ETHIO_COFFEE,289.61,291.54,281.82,285.79,285.79,197796,280.92,271.79,238.7,284.75,278.77,5.979,5.527,0.453,55.44,297.06,280.92,264.77,0.1149,10.54,53.03,55.96,1770758,-0.0121
2021-10-12,ETHIO_COFFEE,285.02,286.95,280.58,285.09,285.09,154083,281.53,272.31,239.15,284.8,279.24,5.564,5.534,0.03,54.87,297.33,281.53,265.72,0.1123,10.24,51.21,55.46,1616675,-0.0024
2021-10-13,ETHIO_COFFEE,286.79,295.64,285.74,291.68,291.68,251842,282.41,272.86,239.62,285.86,280.16,5.7,5.567,0.133,59.1,298.41,282.41,266.41,0.1133,10.26,68.36,57.53,1868517,0.0231
2021-10-14,ETHIO_COFFEE,291.28,292.62,282.08,283.9,283.9,204357,282.74,273.08,240.05,285.56,280.44,5.122,5.478,-0.356,52.81,298.58,282.74,266.91,0.112,10.28,48.11,55.89,1664160,-0.0267
2021-10-15,ETHIO_COFFEE,285.32,287.95,282.23,287.39,287.39,148523,282.94,273.28,240.49,285.84,280.95,4.888,5.36,-0.472,55.12,298.9,282.94,266.97,0.1128,9.96,57.19,57.89,1812683,0.0123
2021-10-18,ETHIO_COFFEE,284.8,288.67,282.6,288.63,288.63,150529,283.29,273.62,240.94,286.27,281.52,4.749,5.238,-0.489,55.94,299.43,283.29,267.16,0.1139,9.68,59.19,54.83,1963212,0.0043
2021-10-19,ETHIO_COFFEE,285.76,289.18,280.68,281.36,281.36,155067,283.33,273.71,241.36,285.51,281.51,4.005,4.991,-0.986,50.13,299.44,283.33,267.22,0.1137,9.59,34.4,50.26,1808145,-0.0252
2021-10-20,ETHIO_COFFEE,280.64,292.38,279.77,291.64,291.64,230913,284.23,274.14,241.82,286.46,282.26,4.197,4.833,-0.635,56.94,300.09,284.23,268.37,0.1116,9.81,55.68,49.76,2039058,0.0365
2021-10-21,ETHIO_COFFEE,292.22,300.89,290.22,300.52,300.52,238509,285.72,274.88,242.35,288.62,283.61,5.008,4.868,0.141,61.79,301.83,285.72,269.61,0.1128,9.87,86.21,58.76,2277567,0.0304
2021-10-22,ETHIO_COFFEE,300.48,301.19,298.82,298.88,298.88,138006,286.78,275.64,242.84,290.2,284.74,5.456,4.985,0.471,60.44,303.41,286.78,270.15,0.116,9.33,79.39,73.76,2139561,-0.0055
2021-10-25,ETHIO_COFFEE,299.81,303.41,295.98,299.06,299.06,196337,287.94,276.19,243.35,291.56,285.8,5.759,5.14,0.619,60.54,304.59,287.94,271.3,0.1156,9.2,80.14,81.91,2335898,0.0006
2021-10-26,ETHIO_COFFEE,296.34,302.42,291.57,297.78,297.78,205961,289.51,276.77,243.86,292.52,286.69,5.828,5.278,0.55,59.37,303.47,289.51,275.54,0.0965,9.32,74.82,78.12,2129937,-0.0043
2021-10-27,ETHIO_COFFEE,299.21,301.11,290.31,296.78,296.78,151400,290.64,277.48,244.37,293.17,287.44,5.736,5.369,0.367,58.41,303.02,290.64,278.25,0.0852,9.42,71.95,75.64,1978537,-0.0034
2021-10-28,ETHIO_COFFEE,295.21,298.46,284.73,286.65,286.65,214064,291.05,278.1,244.79,292.17,287.38,4.791,5.254,-0.463,49.7,302.27,291.05,279.83,0.0771,9.73,29.1,58.63,1764473,-0.0341
2021-10-29,ETHIO_COFFEE,286.99,288.57,283.5,284.93,284.93,137812,290.87,278.59,245.19,291.06,287.2,3.859,4.975,-1.116,48.38,302.36,290.87,279.39,0.079,9.4,21.83,40.96,1626661,-0.006
2021-11-01,ETHIO_COFFEE,283.76,286.88,278.88,283.84,283.84,145392,290.51,279.07,245.53,289.95,286.95,2.997,4.579,-1.582,47.52,302.4,290.51,278.62,0.0818,9.3,20.22,23.72,1481269,-0.0038
2021-11-02,ETHIO_COFFEE,284.44,293.62,284.28,289.22,289.22,169697,290.09,279.73,245.88,289.83,287.12,2.717,4.207,-1.49,52.06,301.53,290.09,278.65,0.0789,9.33,42.15,28.07,1650966,0.019
2021-11-03,ETHIO_COFFEE,288.18,288.73,284.01,284.63,284.63,154587,289.64,280.14,246.23,289.03,286.93,2.101,3.786,-1.685,48.23,301.19,289.64,278.09,0.0798,9.04,23.44,28.6,1496379,-0.0159
2021-11-04,ETHIO_COFFEE,287.11,288.85,283.52,287.92,287.92,188259,289.75,280.51,246.6,288.86,287.01,1.856,3.4,-1.543,51.01,301.18,289.75,278.31,0.0789,8.77,36.85,34.15,1684638,0.0116
2021-11-05,ETHIO_COFFEE,289.76,289.8,280.76,283.78,283.78,224361,289.47,280.88,246.97,288.08,286.77,1.313,2.982,-1.669,47.55,301.2,289.47,277.75,0.081,8.79,19.98,26.76,1460277,-0.0144
2021-11-08,ETHIO_COFFEE,286.36,296.43,283.77,290.93,290.93,241956,289.73,281.21,247.38,288.52,287.08,1.443,2.675,-1.231,53.43,301.35,289.73,278.11,0.0802,9.07,49.12,35.32,1702233,0.0252
2021-11-09,ETHIO_COFFEE,292.08,293.93,291.89,291.98,291.98,114851,290.07,281.6,247.8,289.05,287.44,1.612,2.462,-0.85,54.24,301.53,290.07,278.62,0.079,8.63,53.4,40.83,1817084,0.0036
2021-11-10,ETHIO_COFFEE,289.85,297.34,287.41,292.29,292.29,139277,290.11,282.14,248.16,289.55,287.8,1.751,2.32,-0.569,54.49,301.58,290.11,278.63,0.0791,8.73,54.67,52.4,1956361,0.0011
2021-11-11,ETHIO_COFFEE,291.0,293.57,282.39,284.24,284.24,183182,290.12,282.62,248.48,288.73,287.53,1.198,2.096,-0.898,47.22,301.56,290.12,278.68,0.0789,8.9,21.85,43.31,1773179,-0.0275
2021-11-12,ETHIO_COFFEE,284.09,291.35,278.29,281.37,281.37,194962,289.82,282.78,248.8,287.6,287.08,0.522,1.781,-1.259,44.92,301.84,289.82,277.81,0.0829,9.2,12.76,29.76,1578217,-0.0101
2021-11-15,ETHIO_COFFEE,279.56,283.92,275.21,281.19,281.19,146540,289.45,283.13,249.09,286.61,286.64,-0.028,1.419,-1.447,44.77,302.04,289.45,276.86,0.087,9.16,23.09,19.23,1431677,-0.0006
2021-11-16,ETHIO_COFFEE,281.06,282.39,280.96,281.16,281.16,109174,289.44,283.55,249.35,285.77,286.24,-0.461,1.043,-1.504,44.74,302.05,289.44,276.83,0.0871,8.61,25.59,20.48,1322503,-0.0001
2021-11-17,ETHIO_COFFEE,284.03,284.14,273.74,274.4,274.4,240513,288.58,283.74,249.54,284.02,285.36,-1.334,0.568,-1.902,39.15,302.73,288.58,274.42,0.0981,8.74,2.8,17.16,1081990,-0.024
2021-11-18,ETHIO_COFFEE,275.59,280.67,274.54,279.15,279.15,239879,287.51,284.13,249.72,283.27,284.9,-1.624,0.129,-1.754,44.41,301.11,287.51,273.91,0.0946,8.56,22.92,17.1,1321869,0.0173
2021-11-19,ETHIO_COFFEE,282.23,285.41,278.45,283.72,283.72,134097,286.75,284.68,249.93,283.34,284.81,-1.468,-0.19,-1.278,48.98,299.39,286.75,274.11,0.0882,8.45,42.29,22.67,1455966,0.0164
2021-11-22,ETHIO_COFFEE,284.83,285.9,283.27,285.14,285.14,156927,286.05,284.95,250.14,283.62,284.84,-1.216,-0.395,-0.821,50.34,297.37,286.05,274.74,0.0791,8.03,48.31,37.84,1612893,0.005
2021-11-23,ETHIO_COFFEE,285.97,289.52,274.85,280.63,280.63,259456,285.2,285.11,250.3,283.16,284.52,-1.365,-0.589,-0.775,46.12,295.37,285.2,275.02,0.0713,8.51,29.19,39.93,1353437,-0.0158
2021-11-24,ETHIO_COFFEE,279.9,287.8,274.27,284.89,284.89,253689,284.6,285.32,250.53,283.43,284.55,-1.126,-0.697,-0.429,50.35,293.28,284.6,275.93,0.061,8.87,47.25,41.58,1607126,0.0152
2021-11-25,ETHIO_COFFEE,285.54,285.72,277.02,278.65,278.65,208323,284.2,285.35,250.72,282.69,284.11,-1.423,-0.842,-0.581,44.8,293.2,284.2,275.21,0.0633,8.85,20.81,32.42,1398803,-0.0219
2021-11-26,ETHIO_COFFEE,278.99,282.29,277.42,278.87,278.87,167394,283.9,285.26,250.89,282.1,283.73,-1.623,-0.998,-0.625,45.03,293.18,283.9,274.62,0.0654,8.57,21.74,29.93,1566197,0.0008
2021-11-29,ETHIO_COFFEE,279.15,284.36,274.08,277.08,277.08,225394,283.56,285.17,251.04,281.33,283.23,-1.903,-1.179,-0.724,43.44,293.3,283.56,273.82,0.0687,8.69,14.15,18.9,1340803,-0.0064
2021-11-30,ETHIO_COFFEE,276.22,281.4,274.07,274.1,274.1,204726,282.81,285.04,251.2,280.22,282.56,-2.339,-1.411,-0.928,40.86,293.01,282.81,272.6,0.0722,8.59,1.82,12.57,1136077,-0.0108
2021-12-01,ETHIO_COFFEE,274.8,281.96,261.72,262.31,262.31,336723,281.69,284.81,251.28,277.46,281.06,-3.594,-1.848,-1.747,32.6,295.2,281.69,268.18,0.0959,9.43,1.99,5.99,799354,-0.043
2021-12-02,ETHIO_COFFEE,262.29,263.94,256.88,261.68,261.68,147024,280.38,284.63,251.37,275.03,279.62,-4.587,-2.396,-2.192,32.23,296.12,280.38,264.63,0.1123,9.26,14.71,6.17,652330,-0.0024
2021-12-03,ETHIO_COFFEE,262.35,265.7,257.44,263.86,263.86,180111,279.38,284.36,251.47,273.32,278.45,-5.139,-2.944,-2.195,35.01,296.59,279.38,262.17,0.1232,9.19,21.38,12.69,832441,0.0083
2021-12-06,ETHIO_COFFEE,262.35,265.05,257.35,258.2,258.2,212194,277.75,284.01,251.56,270.99,276.95,-5.964,-3.548,-2.416,31.4,296.42,277.75,259.08,0.1344,9.08,4.04,13.38,620247,-0.0215
2021-12-07,ETHIO_COFFEE,259.67,262.0,258.84,261.16,261.16,148632,276.2,283.9,251.66,269.48,275.78,-6.306,-4.1,-2.207,35.17,295.01,276.2,257.4,0.1362,8.7,13.11,12.85,768879,0.0115
2021-12-08,ETHIO_COFFEE,260.87,276.39,258.92,275.22,275.22,291369,275.35,283.92,251.85,270.36,275.74,-5.381,-4.356,-1.025,49.37,292.65,275.35,258.06,0.1256,9.33,56.19,24.45,1060248,0.0538
2021-12-09,ETHIO_COFFEE,272.31,281.38,270.39,274.5,274.5,135902,274.86,283.84,252.04,271.0,275.65,-4.652,-4.415,-0.237,48.78,291.67,274.86,258.06,0.1223,9.45,53.98,41.09,924346,-0.0026
2021-12-10,ETHIO_COFFEE,272.77,275.43,269.0,270.35,270.35,190253,274.31,283.48,252.19,270.9,275.26,-4.359,-4.404,0.045,45.42,290.95,274.31,257.67,0.1213,9.23,41.27,50.48,734093,-0.0151
2021-12-13,ETHIO_COFFEE,275.11,277.06,271.67,273.13,273.13,184503,273.91,283.12,252.33,271.24,275.1,-3.858,-4.295,0.437,48.0,290.25,273.91,257.57,0.1193,9.05,52.55,49.27,918596,0.0103
2021-12-14,ETHIO_COFFEE,270.71,277.87,269.7,274.98,274.98,210074,273.6,282.67,252.48,271.82,275.09,-3.274,-4.091,0.816,49.71,289.61,273.6,257.59,0.1171,8.99,62.76,52.19,1128670,0.0068
2021-12-15,ETHIO_COFFEE,275.14,281.86,273.53,280.7,280.7,197104,273.92,282.41,252.67,273.18,275.51,-2.323,-3.737,1.414,54.67,290.22,273.92,257.61,0.1191,8.94,86.68,67.33,1325774,0.0208
