Date,Ticker,Open,High,Low,Close,AdjClose,Volume
2022-04-11,ETHIO_COFFEE,286.88,293.38,273.2,278.0,278.0,264495
2022-04-12,ETHIO_COFFEE,276.5,281.21,271.75,273.2,273.2,190527
2022-04-13,ETHIO_COFFEE,272.62,274.54,267.89,273.38,273.38,139846
2022-04-14,ETHIO_COFFEE,273.62,280.45,273.1,278.02,278.02,164804
2022-04-15,ETHIO_COFFEE,276.58,279.96,270.43,276.72,276.72,111467
2022-04-18,ETHIO_COFFEE,274.42,278.86,273.66,277.89,277.89,165159
2022-04-19,ETHIO_COFFEE,278.39,279.35,276.01,276.9,276.9,169334
2022-04-20,ETHIO_COFFEE,275.89,278.56,275.14,277.1,277.1,141937
2022-04-21,ETHIO_COFFEE,277.59,284.84,275.13,284.76,284.76,268053
2022-04-22,ETHIO_COFFEE,285.87,288.28,280.46,282.92,282.92,186554
2022-04-25,ETHIO_COFFEE,282.36,286.15,268.54,269.68,269.68,306596
2022-04-26,ETHIO_COFFEE,269.27,269.57,266.41,268.58,268.58,147151
2022-04-27,ETHIO_COFFEE,267.74,272.75,266.68,269.51,269.51,125717
2022-04-28,ETHIO_COFFEE,270.97,271.37,267.03,267.72,267.72,177405
2022-04-29,ETHIO_COFFEE,265.28,273.04,264.82,270.35,270.35,168335
2022-05-02,ETHIO_COFFEE,268.76,269.74,265.45,267.11,267.11,202756
2022-05-03,ETHIO_COFFEE,267.29,271.68,264.8,269.6,269.6,216146
2022-05-04,ETHIO_COFFEE,269.02,270.27,266.6,267.24,267.24,177905
2022-05-05,ETHIO_COFFEE,268.03,275.24,266.04,274.86,274.86,232491
2022-05-06,ETHIO_COFFEE,274.17,274.18,265.73,267.77,267.77,262398
2022-05-09,ETHIO_COFFEE,271.15,284.38,269.11,279.75,279.75,242204
2022-05-10,ETHIO_COFFEE,281.84,287.02,280.06,280.28,280.28,169782
2022-05-11,ETHIO_COFFEE,280.98,281.78,279.3,281.44,281.44,147658
2022-05-12,ETHIO_COFFEE,280.57,285.05,279.77,282.96,282.96,235120
2022-05-13,ETHIO_COFFEE,284.87,286.69,275.5,277.17,277.17,246960
2022-05-16,ETHIO_COFFEE,275.48,281.61,270.95,279.34,279.34,249585
2022-05-17,ETHIO_COFFEE,280.75,293.61,278.54,289.4,289.4,217221
2022-05-18,ETHIO_COFFEE,289.35,292.99,284.77,285.51,285.51,176553
2022-05-19,ETHIO_COFFEE,284.78,297.13,284.06,292.56,292.56,202800
2022-05-20,ETHIO_COFFEE,289.66,298.05,288.93,297.48,297.48,242835
2022-05-23,ETHIO_COFFEE,298.27,300.02,290.54,293.27,293.27,239983
2022-05-24,ETHIO_COFFEE,295.01,305.36,294.38,299.04,299.04,176832
2022-05-25,ETHIO_COFFEE,300.29,308.95,296.3,299.49,299.49,141875
2022-05-26,ETHIO_COFFEE,295.62,305.78,292.32,302.58,302.58,199481
2022-05-27,ETHIO_COFFEE,299.29,305.37,296.67,304.43,304.43,260918
2022-05-30,ETHIO_COFFEE,301.52,313.96,294.74,310.62,310.62,206930
2022-05-31,ETHIO_COFFEE,311.15,326.36,309.6,320.31,320.31,198391
2022-06-01,ETHIO_COFFEE,321.31,322.86,315.79,321.03,321.03,150666
2022-06-02,ETHIO_COFFEE,322.11,322.89,317.75,320.23,320.23,167819
2022-06-03,ETHIO_COFFEE,322.06,325.44,317.25,323.31,323.31,195557
2022-06-06,ETHIO_COFFEE,323.87,325.56,311.83,317.69,317.69,224990
2022-06-07,ETHIO_COFFEE,314.65,324.82,314.03,323.17,323.17,195280
2022-06-08,ETHIO_COFFEE,325.57,327.43,317.36,318.05,318.05,189760
2022-06-09,ETHIO_COFFEE,318.78,330.96,314.28,329.41,329.41,289387
2022-06-10,ETHIO_COFFEE,327.56,334.2,324.98,330.45,330.45,161882
2022-06-13,ETHIO_COFFEE,332.03,336.72,321.81,323.96,323.96,251314
2022-06-14,ETHIO_COFFEE,324.44,334.21,320.5,330.83,330.83,253206
2022-06-15,ETHIO_COFFEE,328.36,336.56,328.02,333.15,333.15,215405
2022-06-16,ETHIO_COFFEE,333.97,344.58,330.88,340.23,340.23,213601
2022-06-17,ETHIO_COFFEE,343.32,345.97,324.11,333.93,333.93,223027
2022-06-20,ETHIO_COFFEE,331.41,347.26,329.56,341.12,341.12,240381
2022-06-21,ETHIO_COFFEE,339.46,340.79,336.47,336.56,336.56,186553
2022-06-22,ETHIO_COFFEE,336.35,336.66,335.38,336.15,336.15,131440
2022-06-23,ETHIO_COFFEE,339.39,342.53,329.13,339.95,339.95,129698
2022-06-24,ETHIO_COFFEE,343.66,351.08,340.48,345.54,345.54,208866
2022-06-27,ETHIO_COFFEE,340.88,341.31,339.54,339.6,339.6,182633
2022-06-28,ETHIO_COFFEE,338.22,342.96,337.77,342.13,342.13,222315
2022-06-29,ETHIO_COFFEE,346.22,349.56,334.45,342.31,342.31,213729
2022-06-30,ETHIO_COFFEE,340.12,344.29,336.98,342.51,342.51,141519
2022-07-01,ETHIO_COFFEE,343.41,346.15,338.19,344.77,344.77,120234
2022-07-04,ETHIO_COFFEE,344.84,345.32,334.35,335.49,335.49,186728
2022-07-05,ETHIO_COFFEE,334.81,339.21,321.68,324.35,324.35,223670
2022-07-06,ETHIO_COFFEE,322.93,333.53,319.84,328.73,328.73,237544
2022-07-07,ETHIO_COFFEE,330.53,330.94,329.27,330.88,330.88,161648
2022-07-08,ETHIO_COFFEE,333.84,339.33,321.05,321.1,321.1,270130
2022-07-11,ETHIO_COFFEE,320.75,333.14,316.92,326.5,326.5,198283
2022-07-12,ETHIO_COFFEE,327.65,337.89,327.62,329.64,329.64,191563
2022-07-13,ETHIO_COFFEE,330.58,333.65,320.72,323.89,323.89,204802
2022-07-14,ETHIO_COFFEE,324.53,325.39,322.74,323.17,323.17,217555
2022-07-15,ETHIO_COFFEE,323.47,326.33,320.45,325.58,325.58,223411
2022-07-18,ETHIO_COFFEE,326.18,330.6,321.65,325.04,325.04,140170
2022-07-19,ETHIO_COFFEE,326.54,335.35,326.21,335.13,335.13,238896
2022-07-20,ETHIO_COFFEE,333.24,334.27,328.25,330.67,330.67,221791
2022-07-21,ETHIO_COFFEE,330.52,343.45,330.08,334.9,334.9,179653
2022-07-22,ETHIO_COFFEE,330.71,333.63,328.45,329.98,329.98,135769
2022-07-25,ETHIO_COFFEE,329.23,336.59,329.07,330.48,330.48,212680
2022-07-26,ETHIO_COFFEE,330.67,334.41,324.15,324.41,324.41,231989
2022-07-27,ETHIO_COFFEE,326.84,334.17,312.02,315.21,315.21,255961
2022-07-28,ETHIO_COFFEE,312.81,331.29,307.86,323.69,323.69,263145
2022-07-29,ETHIO_COFFEE,322.1,325.14,312.87,316.04,316.04,239213
2022-08-01,ETHIO_COFFEE,318.24,321.41,308.01,313.49,313.49,243478
2022-08-02,ETHIO_COFFEE,313.71,314.06,304.92,309.45,309.45,221579
2022-08-03,ETHIO_COFFEE,306.95,308.42,303.35,305.53,305.53,144278
2022-08-04,ETHIO_COFFEE,304.97,311.96,300.9,305.87,305.87,212746
2022-08-05,ETHIO_COFFEE,306.29,308.69,301.3,307.82,307.82,221946
2022-08-08,ETHIO_COFFEE,307.98,308.24,306.83,307.36,307.36,170360
2022-08-09,ETHIO_COFFEE,309.56,310.18,301.68,305.13,305.13,231150
2022-08-10,ETHIO_COFFEE,306.26,312.11,298.67,310.26,310.26,169103
2022-08-11,ETHIO_COFFEE,310.59,314.53,299.13,300.04,300.04,299390
2022-08-12,ETHIO_COFFEE,298.27,301.6,297.37,300.5,300.5,144942
2022-08-15,ETHIO_COFFEE,301.63,319.67,297.67,310.66,310.66,205604
2022-08-16,ETHIO_COFFEE,308.05,312.64,305.71,310.17,310.17,218132
2022-08-17,ETHIO_COFFEE,306.91,318.17,305.74,309.5,309.5,155668
2022-08-18,ETHIO_COFFEE,309.32,315.92,305.68,310.41,310.41,212176
2022-08-19,ETHIO_COFFEE,308.6,309.39,302.81,307.66,307.66,217972
2022-08-22,ETHIO_COFFEE,307.5,312.06,295.52,302.95,302.95,151790
2022-08-23,ETHIO_COFFEE,302.53,305.8,301.58,302.37,302.37,199446
2022-08-24,ETHIO_COFFEE,301.6,310.57,301.17,306.2,306.2,239517
2022-08-25,ETHIO_COFFEE,304.4,305.24,299.52,302.09,302.09,143465
2022-08-26,ETHIO_COFFEE,303.38,306.25,300.64,304.05,304.05,167089
2022-08-29,ETHIO_COFFEE,304.0,305.64,298.74,300.76,300.76,190115
2022-08-30,ETHIO_COFFEE,300.86,305.99,286.8,292.09,292.09,266416
2022-08-31,ETHIO_COFFEE,295.47,296.5,285.05,285.16,285.16,254454
2022-09-01,ETHIO_COFFEE,286.25,287.72,274.21,279.74,279.74,267694
2022-09-02,ETHIO_COFFEE,280.95,284.14,275.97,278.35,278.35,210132
2022-09-05,ETHIO_COFFEE,279.59,281.83,273.54,274.98,274.98,212974
2022-09-06,ETHIO_COFFEE,275.44,277.1,265.88,269.29,269.29,254145
2022-09-07,ETHIO_COFFEE,268.2,269.03,251.73,258.55,258.55,217045
2022-09-08,ETHIO_COFFEE,258.72,261.77,255.98,259.82,259.82,168042
2022-09-09,ETHIO_COFFEE,258.88,265.53,253.18,264.12,264.12,260539
2022-09-12,ETHIO_COFFEE,265.63,271.29,262.37,268.16,268.16,163602
2022-09-13,ETHIO_COFFEE,269.49,271.64,264.77,268.95,268.95,136360
2022-09-14,ETHIO_COFFEE,269.88,271.0,268.03,269.0,269.0,118601
2022-09-15,ETHIO_COFFEE,269.34,276.76,263.8,266.02,266.02,159898
2022-09-16,ETHIO_COFFEE,265.7,266.45,261.51,262.04,262.04,183675
2022-09-19,ETHIO_COFFEE,261.53,267.21,257.68,265.39,265.39,189417
2022-09-20,ETHIO_COFFEE,266.5,267.61,260.5,262.45,262.45,175367
2022-09-21,ETHIO_COFFEE,261.26,269.95,260.66,268.68,268.68,269699
2022-09-22,ETHIO_COFFEE,270.66,273.13,257.26,257.78,257.78,314130
2022-09-23,ETHIO_COFFEE,260.29,263.74,251.08,257.78,257.78,173475
2022-09-26,ETHIO_COFFEE,256.13,266.26,254.21,260.73,260.73,222444
2022-09-27,ETHIO_COFFEE,261.14,262.66,255.1,257.82,257.82,233464
2022-09-28,ETHIO_COFFEE,257.52,264.66,257.0,257.63,257.63,185491
2022-09-29,ETHIO_COFFEE,257.39,269.55,256.69,265.28,265.28,232064
2022-09-30,ETHIO_COFFEE,266.2,270.02,256.44,258.6,258.6,279690
2022-10-03,ETHIO_COFFEE,260.21,269.86,257.49,268.73,268.73,224105
2022-10-04,ETHIO_COFFEE,268.12,268.79,265.05,266.63,266.63,147659
2022-10-05,ETHIO_COFFEE,268.33,271.38,259.84,264.19,264.19,191722
2022-10-06,ETHIO_COFFEE,264.57,268.41,260.27,262.85,262.85,140241
2022-10-07,ETHIO_COFFEE,262.46,268.53,258.79,268.45,268.45,255846
2022-10-10,ETHIO_COFFEE,265.17,265.62,258.33,259.07,259.07,193027
2022-10-11,ETHIO_COFFEE,257.94,259.4,256.04,256.24,256.24,184611
2022-10-12,ETHIO_COFFEE,254.42,263.24,252.22,261.71,261.71,261991
2022-10-13,ETHIO_COFFEE,262.3,262.61,253.5,257.8,257.8,172082
2022-10-14,ETHIO_COFFEE,261.07,266.76,261.01,266.36,266.36,267972
2022-10-17,ETHIO_COFFEE,264.79,266.67,258.65,260.33,260.33,155860
2022-10-18,ETHIO_COFFEE,260.93,267.63,259.71,266.03,266.03,210202
2022-10-19,ETHIO_COFFEE,266.19,270.94,262.87,270.74,270.74,161378
2022-10-20,ETHIO_COFFEE,270.52,281.96,266.89,273.15,273.15,210231
2022-10-21,ETHIO_COFFEE,271.98,272.06,262.5,264.79,264.79,219732
2022-10-24,ETHIO_COFFEE,264.47,276.28,263.7,271.93,271.93,265373
2022-10-25,ETHIO_COFFEE,270.57,273.85,266.24,270.31,270.31,211850
2022-10-26,ETHIO_COFFEE,271.23,276.54,269.67,275.98,275.98,186260
2022-10-27,ETHIO_COFFEE,275.07,275.57,265.42,267.51,267.51,265661
2022-10-28,ETHIO_COFFEE,267.45,277.38,265.85,273.69,273.69,233588
2022-10-31,ETHIO_COFFEE,275.97,280.35,272.09,280.26,280.26,216516
2022-11-01,ETHIO_COFFEE,280.91,284.06,279.14,279.86,279.86,192251
2022-11-02,ETHIO_COFFEE,277.77,283.0,273.37,279.35,279.35,209990
2022-11-03,ETHIO_COFFEE,280.31,289.65,277.9,287.75,287.75,217412
2022-11-04,ETHIO_COFFEE,288.16,291.92,284.99,286.4,286.4,134275
2022-11-07,ETHIO_COFFEE,287.73,291.06,283.62,284.52,284.52,158176
2022-11-08,ETHIO_COFFEE,284.77,295.41,280.79,293.57,293.57,273842
2022-11-09,ETHIO_COFFEE,293.84,294.23,284.59,291.28,291.28,235078
2022-11-10,ETHIO_COFFEE,293.41,298.62,286.48,286.9,286.9,212709
2022-11-11,ETHIO_COFFEE,287.58,290.38,280.97,283.76,283.76,213401
2022-11-14,ETHIO_COFFEE,284.27,295.86,284.18,292.45,292.45,295524
2022-11-15,ETHIO_COFFEE,295.06,298.4,294.4,296.37,296.37,146402
2022-11-16,ETHIO_COFFEE,296.85,302.05,292.55,293.95,293.95,169115
2022-11-17,ETHIO_COFFEE,292.45,295.15,292.23,293.38,293.38,118788
2022-11-18,ETHIO_COFFEE,289.03,294.19,284.99,293.9,293.9,238590
2022-11-21,ETHIO_COFFEE,294.41,306.57,292.81,305.95,305.95,246310
2022-11-22,ETHIO_COFFEE,305.49,312.31,305.42,311.44,311.44,226842
2022-11-23,ETHIO_COFFEE,312.39,314.28,300.4,301.41,301.41,291732
2022-11-24,ETHIO_COFFEE,300.6,312.28,299.74,305.62,305.62,235486
2022-11-25,ETHIO_COFFEE,305.9,310.33,302.62,305.51,305.51,148601
2022-11-28,ETHIO_COFFEE,303.13,313.6,300.81,310.05,310.05,201044
2022-11-29,ETHIO_COFFEE,306.76,312.52,303.35,308.06,308.06,195892
2022-11-30,ETHIO_COFFEE,307.35,316.24,304.42,314.44,314.44,221738
2022-12-01,ETHIO_COFFEE,311.18,315.37,306.69,315.32,315.32,188857
2022-12-02,ETHIO_COFFEE,315.2,319.16,298.61,299.02,299.02,349779
2022-12-05,ETHIO_COFFEE,298.98,300.44,288.78,289.95,289.95,298824
2022-12-06,ETHIO_COFFEE,294.56,299.18,292.2,292.59,292.59,227512
2022-12-07,ETHIO_COFFEE,290.36,303.44,289.44,302.42,302.42,308217
2022-12-08,ETHIO_COFFEE,301.91,306.09,298.89,305.3,305.3,176142
2022-12-09,ETHIO_COFFEE,307.53,313.88,297.9,298.46,298.46,264616
2022-12-12,ETHIO_COFFEE,299.86,310.16,298.56,309.55,309.55,262172
2022-12-13,ETHIO_COFFEE,312.28,316.42,311.12,314.73,314.73,164754
2022-12-14,ETHIO_COFFEE,313.95,326.43,311.96,322.7,322.7,229259
2022-12-15,ETHIO_COFFEE,321.82,328.04,320.35,323.24,323.24,212010
2022-12-16,ETHIO_COFFEE,322.84,326.63,310.29,318.34,318.34,150448
2022-12-19,ETHIO_COFFEE,321.06,323.17,315.52,316.01,316.01,220614
2022-12-20,ETHIO_COFFEE,317.7,319.46,309.52,313.56,313.56,197085
2022-12-21,ETHIO_COFFEE,312.24,323.28,308.93,322.66,322.66,206602
2022-12-22,ETHIO_COFFEE,320.58,323.8,316.97,318.91,318.91,224044
2022-12-23,ETHIO_COFFEE,320.05,322.18,315.0,315.39,315.39,153333
2022-12-26,ETHIO_COFFEE,313.16,314.34,310.36,314.1,314.1,144353
2022-12-27,ETHIO_COFFEE,312.95,313.24,308.29,309.28,309.28,219405
2022-12-28,ETHIO_COFFEE,309.62,312.9,301.13,306.25,306.25,174241
2022-12-29,ETHIO_COFFEE,305.92,307.56,301.58,307.08,307.08,128910
2022-12-30,ETHIO_COFFEE,308.26,320.76,299.74,318.2,318.2,275281
2023-01-02,ETHIO_COFFEE,317.14,321.08,315.19,315.39,315.39,185680
2023-01-03,ETHIO_COFFEE,315.29,322.12,311.34,320.61,320.61,163776
2023-01-04,ETHIO_COFFEE,321.05,323.58,306.58,309.57,309.57,250740
2023-01-05,ETHIO_COFFEE,310.79,314.69,309.3,313.2,313.2,185279
2023-01-06,ETHIO_COFFEE,310.41,316.32,309.62,313.95,313.95,157556
2023-01-09,ETHIO_COFFEE,314.35,315.77,314.0,314.74,314.74,168447
2023-01-10,ETHIO_COFFEE,313.32,319.53,307.67,313.63,313.63,119906
2023-01-11,ETHIO_COFFEE,314.35,318.63,310.68,311.4,311.4,204851
2023-01-12,ETHIO_COFFEE,309.13,310.09,304.93,308.74,308.74,114813
2023-01-13,ETHIO_COFFEE,306.48,308.48,303.54,305.81,305.81,151827
2023-01-16,ETHIO_COFFEE,305.86,306.71,297.8,301.31,301.31,183423
2023-01-17,ETHIO_COFFEE,302.1,304.09,300.4,302.23,302.23,116784
2023-01-18,ETHIO_COFFEE,301.79,308.75,298.39,300.87,300.87,174435
2023-01-19,ETHIO_COFFEE,301.74,302.0,300.14,301.41,301.41,202416
2023-01-20,ETHIO_COFFEE,302.04,309.31,298.74,306.76,306.76,164855
2023-01-23,ETHIO_COFFEE,306.05,307.01,292.86,299.32,299.32,187641
2023-01-24,ETHIO_COFFEE,298.29,298.8,287.76,290.56,290.56,272442
2023-01-25,ETHIO_COFFEE,296.18,300.46,277.54,281.16,281.16,294690
2023-01-26,ETHIO_COFFEE,283.84,284.11,274.37,279.13,279.13,160171
2023-01-27,ETHIO_COFFEE,278.37,280.15,266.91,273.81,273.81,255954
2023-01-30,ETHIO_COFFEE,274.53,277.04,265.3,268.23,268.23,191130
2023-01-31,ETHIO_COFFEE,265.94,268.81,259.84,263.66,263.66,143544
2023-02-01,ETHIO_COFFEE,262.38,273.39,260.71,270.55,270.55,284826
2023-02-02,ETHIO_COFFEE,273.91,276.46,266.44,269.75,269.75,229385
2023-02-03,ETHIO_COFFEE,270.95,276.67,269.91,271.07,271.07,139033
2023-02-06,ETHIO_COFFEE,271.32,282.36,271.18,281.39,281.39,245790
2023-02-07,ETHIO_COFFEE,278.94,287.38,273.77,285.81,285.81,252750
2023-02-08,ETHIO_COFFEE,285.67,288.08,285.29,287.91,287.91,222941
2023-02-09,ETHIO_COFFEE,288.19,290.96,281.18,281.44,281.44,239520
2023-02-10,ETHIO_COFFEE,281.47,292.86,275.19,292.21,292.21,261057
2023-02-13,ETHIO_COFFEE,294.37,303.2,294.11,301.14,301.14,180973
2023-02-14,ETHIO_COFFEE,299.42,307.31,294.46,305.68,305.68,213800
2023-02-15,ETHIO_COFFEE,304.17,312.0,302.04,306.2,306.2,218144
2023-02-16,ETHIO_COFFEE,305.83,310.34,300.56,310.24,310.24,222066
2023-02-17,ETHIO_COFFEE,306.88,311.54,303.55,309.22,309.22,154737
2023-02-20,ETHIO_COFFEE,308.58,322.19,305.66,319.18,319.18,294966
2023-02-21,ETHIO_COFFEE,321.51,327.32,320.44,324.3,324.3,187985
2023-02-22,ETHIO_COFFEE,323.02,325.8,314.32,317.08,317.08,245565
2023-02-23,ETHIO_COFFEE,318.57,328.33,313.44,323.51,323.51,195859
2023-02-24,ETHIO_COFFEE,324.43,328.51,317.16,321.48,321.48,184241
2023-02-27,ETHIO_COFFEE,322.63,328.57,310.44,311.34,311.34,267636
2023-02-28,ETHIO_COFFEE,309.32,315.56,308.92,312.36,312.36,231863
2023-03-01,ETHIO_COFFEE,312.02,314.58,310.01,312.49,312.49,145094
2023-03-02,ETHIO_COFFEE,315.31,317.23,303.49,307.04,307.04,211661
2023-03-03,ETHIO_COFFEE,307.18,307.21,306.72,307.14,307.14,197158
2023-03-06,ETHIO_COFFEE,307.13,308.45,301.01,303.0,303.0,195274
2023-03-07,ETHIO_COFFEE,303.78,317.98,302.05,310.81,310.81,232722
2023-03-08,ETHIO_COFFEE,310.49,312.98,298.4,302.41,302.41,237309
2023-03-09,ETHIO_COFFEE,304.58,309.68,292.89,296.82,296.82,238782
2023-03-10,ETHIO_COFFEE,296.27,299.71,287.99,297.27,297.27,170235
2023-03-13,ETHIO_COFFEE,298.48,310.75,297.2,309.03,309.03,302485
2023-03-14,ETHIO_COFFEE,311.1,311.21,308.64,309.37,309.37,125884
2023-03-15,ETHIO_COFFEE,307.96,312.12,305.14,306.74,306.74,216873
2023-03-16,ETHIO_COFFEE,308.85,314.15,306.04,314.04,314.04,249018
2023-03-17,ETHIO_COFFEE,314.77,322.31,311.63,317.12,317.12,141099
2023-03-20,ETHIO_COFFEE,318.49,329.48,312.83,328.06,328.06,251150
2023-03-21,ETHIO_COFFEE,327.77,334.59,325.68,331.49,331.49,215885
2023-03-22,ETHIO_COFFEE,331.3,346.53,326.31,343.08,343.08,303027
2023-03-23,ETHIO_COFFEE,341.93,352.7,340.38,346.76,346.76,164541
2023-03-24,ETHIO_COFFEE,344.93,351.39,337.0,343.29,343.29,168357
2023-03-27,ETHIO_COFFEE,340.44,355.6,340.43,350.93,350.93,207105
2023-03-28,ETHIO_COFFEE,349.04,353.41,345.72,353.37,353.37,224829
2023-03-29,ETHIO_COFFEE,354.01,355.01,350.87,351.84,351.84,222345
2023-03-30,ETHIO_COFFEE,350.73,355.83,346.57,354.99,354.99,194407
2023-03-31,ETHIO_COFFEE,352.3,365.04,352.22,360.93,360.93,181170
2023-04-03,ETHIO_COFFEE,363.1,364.99,353.24,359.27,359.27,159044
2023-04-04,ETHIO_COFFEE,363.21,378.75,362.92,371.69,371.69,227302
2023-04-05,ETHIO_COFFEE,370.61,382.89,367.01,381.69,381.69,260456
2023-04-06,ETHIO_COFFEE,380.09,384.68,372.39,376.98,376.98,199091
2023-04-07,ETHIO_COFFEE,373.86,384.87,368.23,383.66,383.66,262971
2023-04-10,ETHIO_COFFEE,385.11,389.34,382.0,388.63,388.63,169905
2023-04-11,ETHIO_COFFEE,388.97,395.46,385.27,393.36,393.36,175400
2023-04-12,ETHIO_COFFEE,393.62,397.79,388.58,390.83,390.83,231055
2023-04-13,ETHIO_COFFEE,391.62,397.44,365.41,369.1,369.1,336954
2023-04-14,ETHIO_COFFEE,369.25,378.0,346.3,359.44,359.44,200237
2023-04-17,ETHIO_COFFEE,361.21,365.36,354.14,356.5,356.5,154639
2023-04-18,ETHIO_COFFEE,354.84,372.74,349.17,361.28,361.28,211251
2023-04-19,ETHIO_COFFEE,362.51,369.14,358.61,363.57,363.57,205797
2023-04-20,ETHIO_COFFEE,358.08,360.36,356.72,358.19,358.19,139036
2023-04-21,ETHIO_COFFEE,358.13,360.46,340.83,350.03,350.03,269099
2023-04-24,ETHIO_COFFEE,353.54,360.59,342.95,358.04,358.04,193067
2023-04-25,ETHIO_COFFEE,357.35,366.06,356.36,365.29,365.29,260195
2023-04-26,ETHIO_COFFEE,364.6,370.08,364.44,367.78,367.78,147321
2023-04-27,ETHIO_COFFEE,369.62,371.76,361.78,371.0,371.0,153566
2023-04-28,ETHIO_COFFEE,375.02,381.33,374.73,379.88,379.88,236206
2023-05-01,ETHIO_COFFEE,381.3,390.08,378.03,382.07,382.07,140228
2023-05-02,ETHIO_COFFEE,381.28,393.92,379.31,388.46,388.46,164628
2023-05-03,ETHIO_COFFEE,387.63,395.49,387.03,394.18,394.18,259494
2023-05-04,ETHIO_COFFEE,396.66,397.78,382.31,394.21,394.21,193851
2023-05-05,ETHIO_COFFEE,396.58,408.09,391.08,402.07,402.07,206815
2023-05-08,ETHIO_COFFEE,404.03,423.88,398.94,418.72,418.72,266284
2023-05-09,ETHIO_COFFEE,416.87,424.69,409.91,411.22,411.22,170660
2023-05-10,ETHIO_COFFEE,408.43,422.03,406.56,419.18,419.18,280166
2023-05-11,ETHIO_COFFEE,420.12,428.38,414.28,424.24,424.24,188145
2023-05-12,ETHIO_COFFEE,423.28,437.25,422.02,434.16,434.16,253790
2023-05-15,ETHIO_COFFEE,435.24,435.4,419.86,428.26,428.26,177676
2023-05-16,ETHIO_COFFEE,427.48,438.63,421.53,434.36,434.36,187797
2023-05-17,ETHIO_COFFEE,435.02,442.56,432.7,440.47,440.47,201210
2023-05-18,ETHIO_COFFEE,439.8,442.57,414.23,424.45,424.45,257247
2023-05-19,ETHIO_COFFEE,424.37,431.66,417.31,418.39,418.39,239846
2023-05-22,ETHIO_COFFEE,423.87,427.64,419.24,420.35,420.35,203009
2023-05-23,ETHIO_COFFEE,421.3,430.79,412.1,424.39,424.39,128521
2023-05-24,ETHIO_COFFEE,419.94,421.99,414.61,421.65,421.65,179032
2023-05-25,ETHIO_COFFEE,424.06,426.21,400.73,406.87,406.87,270389
2023-05-26,ETHIO_COFFEE,405.73,412.93,403.49,408.2,408.2,192763
2023-05-29,ETHIO_COFFEE,406.58,419.23,402.77,415.1,415.1,211459
2023-05-30,ETHIO_COFFEE,416.03,430.46,415.8,426.73,426.73,208882
2023-05-31,ETHIO_COFFEE,427.05,430.2,414.13,425.91,425.91,154531
2023-06-01,ETHIO_COFFEE,425.16,440.55,424.38,436.7,436.7,269964
2023-06-02,ETHIO_COFFEE,437.39,441.86,428.77,437.74,437.74,183543
2023-06-05,ETHIO_COFFEE,437.59,440.62,430.34,434.35,434.35,134157
2023-06-06,ETHIO_COFFEE,439.16,441.9,417.23,418.63,418.63,327222
2023-06-07,ETHIO_COFFEE,420.47,422.19,413.36,417.11,417.11,207947
2023-06-08,ETHIO_COFFEE,423.61,426.19,423.14,423.19,423.19,163037
2023-06-09,ETHIO_COFFEE,421.39,448.27,416.46,444.13,444.13,332460
2023-06-12,ETHIO_COFFEE,444.05,467.81,435.01,464.05,464.05,343510
2023-06-13,ETHIO_COFFEE,460.54,470.25,456.89,461.84,461.84,140350
2023-06-14,ETHIO_COFFEE,466.63,469.84,463.8,469.03,469.03,124779
2023-06-15,ETHIO_COFFEE,467.46,479.58,465.72,477.77,477.77,264690
2023-06-16,ETHIO_COFFEE,474.1,478.47,469.22,478.01,478.01,224511
2023-06-19,ETHIO_COFFEE,478.58,484.52,455.79,456.97,456.97,258640
2023-06-20,ETHIO_COFFEE,460.5,464.16,442.08,448.14,448.14,251068
2023-06-21,ETHIO_COFFEE,451.16,462.17,446.65,452.44,452.44,206625
2023-06-22,ETHIO_COFFEE,456.25,468.55,453.02,462.33,462.33,206184
2023-06-23,ETHIO_COFFEE,467.47,469.56,459.38,466.77,466.77,171078
2023-06-26,ETHIO_COFFEE,465.25,468.78,440.45,444.14,444.14,330559
2023-06-27,ETHIO_COFFEE,443.5,454.29,435.32,437.55,437.55,246353
2023-06-28,ETHIO_COFFEE,438.12,455.03,437.08,451.02,451.02,199146
2023-06-29,ETHIO_COFFEE,452.08,453.17,445.24,447.09,447.09,182418
2023-06-30,ETHIO_COFFEE,449.6,451.23,435.19,442.33,442.33,165025
2023-07-03,ETHIO_COFFEE,447.36,455.0,446.68,446.81,446.81,173508
2023-07-04,ETHIO_COFFEE,443.96,445.08,430.86,439.01,439.01,165938
2023-07-05,ETHIO_COFFEE,438.49,448.37,437.24,447.99,447.99,227153
2023-07-06,ETHIO_COFFEE,447.39,460.59,441.85,460.44,460.44,238934
2023-07-07,ETHIO_COFFEE,460.66,467.44,451.99,455.96,455.96,147436
2023-07-10,ETHIO_COFFEE,456.68,458.55,443.31,457.72,457.72,169890
2023-07-11,ETHIO_COFFEE,458.92,468.58,448.05,455.17,455.17,130469
2023-07-12,ETHIO_COFFEE,455.23,461.67,453.54,455.53,455.53,194355
2023-07-13,ETHIO_COFFEE,454.35,467.05,447.17,457.87,457.87,135782
2023-07-14,ETHIO_COFFEE,457.29,457.83,444.47,444.96,444.96,255915
2023-07-17,ETHIO_COFFEE,444.09,445.1,433.38,439.6,439.6,199530
2023-07-18,ETHIO_COFFEE,442.14,460.79,438.57,455.6,455.6,283982
